구,연도,강남구,강동구,강북구,강서구,관악구,광진구,구로구,금천구,노원구,도봉구,동대문구,동작구,마포구,서대문구,서초구,성동구,성북구,송파구,양천구,영등포구,용산구,은평구,종로구,중구,중랑구,1인가구수,단독주택_계,단독주택_남자,단독주택_여자,아파트_계,아파트_남자,아파트_여자,연립주택_계,연립주택_남자,연립주택_여자,다세대주택_계,다세대주택_남자,다세대주택_여자,비주거용 건물내 주택_계,비주거용 건물내 주택_남자,비주거용 건물내 주택_여자,일반수급자 65 ~ 69세,일반수급자 70 ~ 74세,일반수급자 75 ~ 79세,일반수급자 80세 이상,값,기초생활수급자비율,저소득노인_65~79비율,저소득노인_80이상비율,노령화지수,총인구,총인구_남자,총인구_여자,전년 대비 증감,증감률,1인가구_비율,65세 이상,0~14세,소비자물가
송파구,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68861.0,8457.0,7888.0,14509.0,5235.0,9274.0,723.0,266.0,457.0,22867.0,10063.0,12804.0,1962.0,1088.0,874.0,12455.0,1069.0,1011.0,878.0,1212.0,16.0,10.55,4.56,9.77,12.18,648600.0,313725.0,334875.0,5410.0,8.5,10.86,10026.0,82343.0,99.466
송파구,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73694.0,8672.0,8180.0,14937.0,5275.0,9662.0,820.0,326.0,494.0,24852.0,10871.0,13981.0,2036.0,1132.0,904.0,14197.0,1377.0,1218.0,987.0,1462.0,18.0,20.68,2.33,7.26,13.93,643288.0,309802.0,333486.0,4833.0,7.0,11.61,11115.0,79805.0,100.0
송파구,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79262.0,8767.0,8205.0,16877.0,6003.0,10874.0,831.0,328.0,503.0,26609.0,11741.0,14868.0,2136.0,1232.0,904.0,15837.0,1729.0,1385.0,1185.0,1735.0,19.0,21.94,1.9,6.06,16.16,634720.0,305449.0,329271.0,5568.0,7.6,12.47,12495.0,77329.0,102.5
송파구,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82473.0,9025.0,8122.0,18326.0,6537.0,11789.0,901.0,364.0,537.0,28131.0,12419.0,15712.0,2095.0,1187.0,908.0,15873.0,1957.0,1474.0,1290.0,1888.0,21.0,19.66,1.01,2.68,18.1,635758.0,305954.0,329804.0,3211.0,4.1,13.08,13680.0,75568.0,107.72
송파구,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87140.0,9225.0,8249.0,19269.0,6982.0,12287.0,931.0,373.0,558.0,30261.0,13380.0,16881.0,2169.0,1199.0,970.0,17036.0,2167.0,1608.0,1404.0,2062.0,17.0,5.96,1.23,1.96,20.64,630744.0,303004.0,327740.0,4667.0,5.7,13.55,14961.0,72480.0,111.59
양천구,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24591.0,6000.8,5437.4,5758.4,2132.3,3626.1,493.3,170.6,322.7,4313.3,1806.1,2507.1,530.2,281.1,249.1,2057.6,-65.6,170.9,378.9,-110.0,14.0,5.98,11.31,28.13,3.79,465773.0,230239.6,235533.4,253.1,1.8,5.68,4392.9,68715.6,89.257
양천구,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27129.5,6139.3,5507.1,6681.8,2471.4,4210.3,543.9,194.4,349.5,5439.3,2310.1,3129.2,543.8,288.1,255.6,2274.5,178.7,349.5,510.3,193.4,14.9,10.68,10.33,26.25,6.2,460994.8,227551.5,233443.3,549.7,2.4,6.25,5318.6,66544.0,91.477
양천구,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29668.0,6277.7,5576.7,7605.1,2810.6,4794.6,594.4,218.1,376.3,6565.3,2814.0,3751.3,557.3,295.1,262.1,2491.4,423.0,528.0,641.7,496.7,15.7,15.38,9.35,24.37,8.61,456216.6,224863.4,231353.1,846.3,3.0,6.82,6244.3,64372.4,93.696
양천구,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33088.0,6580.0,5859.0,8770.0,3223.0,5547.0,640.0,250.0,390.0,7865.0,3421.0,4444.0,573.0,290.0,283.0,2801.0,685.0,676.0,697.0,740.0,14.0,18.24,8.32,20.69,12.06,452111.0,222503.0,229608.0,210.0,0.6,7.51,7490.0,62121.0,97.645
양천구,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34304.0,6487.0,5610.0,9315.0,3413.0,5902.0,711.0,268.0,443.0,8716.0,3790.0,4926.0,594.0,323.0,271.0,2871.0,892.0,873.0,922.0,1081.0,20.0,25.76,6.39,16.96,13.45,445591.0,218975.0,226616.0,1216.0,3.7,7.59,8041.0,59776.0,99.086
양천구,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36345.0,6620.0,5688.0,9976.0,3645.0,6331.0,722.0,268.0,454.0,9695.0,4219.0,5476.0,588.0,307.0,281.0,3056.0,1121.0,1069.0,1077.0,1488.0,18.0,27.59,7.86,20.83,15.21,440354.0,216078.0,224276.0,2041.0,5.9,8.61,8755.0,57546.0,99.466
양천구,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39436.0,6705.0,5721.0,11295.0,4218.0,7077.0,810.0,313.0,497.0,10983.0,4753.0,6230.0,600.0,330.0,270.0,3322.0,1404.0,1288.0,1213.0,1758.0,19.0,34.1,5.91,24.52,17.34,439068.0,214978.0,224090.0,3091.0,8.5,9.24,9776.0,56367.0,100.0
양천구,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42973.0,6955.0,5902.0,12536.0,4733.0,7803.0,857.0,350.0,507.0,12444.0,5369.0,7075.0,616.0,332.0,284.0,3663.0,1716.0,1470.0,1346.0,2035.0,21.0,37.6,3.6,14.69,19.99,433373.0,211970.0,221403.0,3537.0,9.0,9.92,10819.0,54121.0,102.5
양천구,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45502.0,7166.0,6088.0,13362.0,4911.0,8451.0,888.0,362.0,526.0,13540.0,5965.0,7575.0,669.0,353.0,316.0,3789.0,1867.0,1585.0,1403.0,2278.0,23.0,60.37,3.07,11.37,23.17,426981.0,208521.0,218460.0,2529.0,5.9,10.36,11837.0,51078.0,107.72
양천구,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47106.0,7308.0,6119.0,13837.0,5027.0,8810.0,949.0,382.0,567.0,14242.0,6291.0,7951.0,640.0,327.0,313.0,4011.0,2117.0,1734.0,1513.0,2591.0,19.0,35.73,2.79,8.92,26.46,422248.0,205753.0,216495.0,1604.0,3.5,10.57,12911.0,48793.0,111.59
영등포구,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35616.3,8457.8,8307.5,6880.8,3034.2,3846.6,155.5,52.3,103.2,1881.2,1098.4,782.9,1235.2,617.8,617.4,8698.3,244.4,310.6,442.1,52.6,19.6,60.02,4.88,8.01,11.94,389649.2,196937.1,192712.1,1613.0,4.8,8.8,5620.6,41600.9,89.257
영등포구,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40358.9,8796.6,8514.2,8010.4,3480.3,4530.1,197.0,71.6,125.3,2604.3,1442.6,1161.7,1348.0,691.3,656.6,10888.5,403.4,429.8,517.8,233.3,20.6,55.27,4.72,7.8,14.17,391181.0,197187.9,193993.1,2021.4,5.1,10.01,6216.1,40769.3,91.477
영등포구,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45101.6,9135.4,8720.9,9140.0,3926.4,5213.6,238.4,91.0,147.4,3327.4,1786.9,1540.6,1460.7,764.9,695.9,13078.7,562.3,548.9,593.4,414.0,21.7,50.52,4.55,7.59,16.4,392712.9,197438.7,195274.1,2429.7,5.5,11.22,6811.6,39937.7,93.696
영등포구,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51151.0,9599.0,9013.0,10650.0,4573.0,6077.0,315.0,123.0,192.0,4100.0,2137.0,1963.0,1559.0,837.0,722.0,15915.0,755.0,641.0,641.0,586.0,20.0,44.19,5.13,6.56,19.7,393560.0,196929.0,196631.0,1698.0,3.4,12.98,7764.0,39406.0,97.645
영등포구,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53477.0,9670.0,8910.0,11139.0,4646.0,6493.0,321.0,126.0,195.0,4705.0,2435.0,2270.0,1648.0,901.0,747.0,17084.0,828.0,784.0,763.0,778.0,27.0,29.7,3.72,5.18,20.82,395286.0,198031.0,197255.0,2326.0,4.5,13.31,7884.0,37863.0,99.086
영등포구,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58214.0,10045.0,9268.0,12058.0,5011.0,7047.0,344.0,150.0,194.0,5356.0,2766.0,2590.0,1896.0,1029.0,867.0,19247.0,993.0,899.0,839.0,949.0,24.0,54.66,4.13,8.38,22.87,394083.0,196903.0,197180.0,4737.0,8.9,14.45,8378.0,36639.0,99.466
영등포구,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64000.0,10581.0,9789.0,13675.0,5778.0,7897.0,378.0,157.0,221.0,6295.0,3199.0,3096.0,1805.0,970.0,835.0,21477.0,1240.0,1047.0,916.0,1135.0,26.0,38.07,4.17,10.18,24.18,403619.0,200678.0,202941.0,5786.0,9.9,15.86,9013.0,37280.0,100.0
영등포구,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69806.0,10840.0,9816.0,15215.0,6381.0,8834.0,421.0,182.0,239.0,7100.0,3612.0,3488.0,2154.0,1236.0,918.0,24260.0,1422.0,1198.0,964.0,1337.0,28.0,16.7,2.59,7.09,26.73,402984.0,200027.0,202957.0,5806.0,9.1,17.66,9722.0,36369.0,102.5
영등포구,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73962.0,11271.0,10013.0,15916.0,6629.0,9287.0,482.0,192.0,290.0,7736.0,3920.0,3816.0,2088.0,1155.0,933.0,26456.0,1502.0,1297.0,1005.0,1533.0,31.0,14.75,2.91,4.21,29.48,401805.0,198830.0,202975.0,4156.0,6.0,18.47,10390.0,35239.0,107.72
영등포구,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77895.0,11429.0,10024.0,16956.0,6958.0,9998.0,569.0,249.0,320.0,8247.0,4078.0,4169.0,2232.0,1285.0,947.0,28438.0,1646.0,1311.0,1144.0,1640.0,26.0,22.44,4.66,5.68,33.46,400544.0,197696.0,202848.0,3933.0,5.3,19.79,11203.0,33484.0,111.59
용산구,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27490.4,7612.1,9092.2,4341.8,1632.4,2709.4,639.4,257.5,381.9,2664.6,1129.4,1535.2,547.6,229.7,317.9,2592.6,242.1,367.6,386.4,153.9,21.9,88.78,6.23,12.31,13.81,233119.3,114456.3,118663.0,1052.2,3.9,11.89,4387.8,26049.7,89.257
용산구,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29159.5,7674.6,9067.7,4778.0,1797.4,2980.6,664.4,271.6,392.8,3375.2,1469.7,1905.5,561.0,248.1,312.8,3038.5,339.7,420.6,428.8,275.7,23.1,81.38,5.74,11.31,16.25,231401.0,113345.9,118055.1,1135.0,4.0,12.72,4612.0,25120.1,91.477
용산구,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30828.6,7737.1,9043.3,5214.1,1962.4,3251.7,689.4,285.7,403.7,4085.9,1810.0,2275.9,574.3,266.6,307.7,3484.4,437.3,473.6,471.1,397.6,24.3,73.99,5.25,10.32,18.69,229682.7,112235.6,117447.1,1217.7,4.0,13.55,4836.3,24190.4,93.696
용산구,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33076.0,7833.0,8997.0,6117.0,2331.0,3786.0,716.0,295.0,421.0,5027.0,2232.0,2795.0,630.0,332.0,298.0,3756.0,523.0,509.0,491.0,526.0,22.0,94.41,5.14,9.82,22.43,223898.0,108471.0,115427.0,1435.0,4.5,14.57,5199.0,23174.0,97.645
용산구,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34240.0,7935.0,9027.0,6164.0,2331.0,3833.0,740.0,317.0,423.0,5405.0,2437.0,2968.0,585.0,280.0,305.0,4384.0,636.0,588.0,542.0,637.0,30.0,41.95,4.13,7.64,23.74,226938.0,110685.0,116253.0,1164.0,3.5,15.29,5279.0,22238.0,99.086
용산구,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35148.0,7873.0,8909.0,6162.0,2312.0,3850.0,771.0,328.0,443.0,5954.0,2733.0,3221.0,594.0,307.0,287.0,4885.0,720.0,637.0,606.0,745.0,27.0,36.88,3.36,7.77,25.43,227181.0,110934.0,116247.0,908.0,2.7,15.47,5452.0,21439.0,99.466
용산구,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36881.0,7851.0,9111.0,6264.0,2328.0,3936.0,769.0,341.0,428.0,6863.0,3175.0,3688.0,580.0,284.0,296.0,5443.0,844.0,694.0,686.0,891.0,29.0,31.46,2.46,5.1,27.13,225882.0,109162.0,116720.0,1733.0,4.9,16.64,5613.0,20688.0,100.0
용산구,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39270.0,8025.0,8753.0,7368.0,2736.0,4632.0,823.0,370.0,453.0,7776.0,3570.0,4206.0,662.0,389.0,273.0,5863.0,943.0,746.0,704.0,1015.0,32.0,33.08,3.52,5.78,29.81,221688.0,106910.0,114778.0,2389.0,6.5,17.91,5843.0,19604.0,102.5
용산구,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41437.0,8212.0,8947.0,8225.0,3108.0,5117.0,845.0,360.0,485.0,8455.0,3894.0,4561.0,661.0,380.0,281.0,6092.0,1033.0,795.0,722.0,1149.0,35.0,55.38,3.59,6.09,33.19,219289.0,105474.0,113815.0,2167.0,5.5,19.29,6198.0,18677.0,107.72
용산구,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42482.0,8181.0,8874.0,8412.0,3212.0,5200.0,862.0,384.0,478.0,9019.0,4158.0,4861.0,681.0,410.0,271.0,6453.0,1095.0,829.0,734.0,1232.0,28.0,17.71,0.88,2.25,37.46,214791.0,102923.0,111868.0,1045.0,2.5,18.81,6549.0,17483.0,111.59
은평구,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33949.4,7362.5,8607.6,2772.0,1230.6,1541.4,650.2,227.0,423.2,9685.5,4292.9,5392.6,842.4,425.9,416.6,4029.2,217.9,691.5,725.2,28.3,22.9,47.67,9.27,22.92,6.65,472574.7,231404.1,241170.6,2294.9,6.4,7.39,6789.1,61631.9,89.257
은평구,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37890.1,7614.6,8778.9,3998.1,1657.8,2340.4,711.0,251.8,459.2,11210.0,4880.3,6329.7,887.6,456.1,431.5,4689.9,499.0,877.6,893.3,428.8,24.1,43.29,8.54,21.11,10.18,470442.0,229557.9,240884.1,2493.6,6.4,8.25,7817.7,59316.3,91.477
은평구,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41830.9,7866.7,8950.3,5224.3,2084.9,3139.4,771.7,276.6,495.1,12734.4,5467.7,7266.7,932.9,486.4,446.4,5350.6,780.1,1063.7,1061.3,829.3,25.3,38.91,7.81,19.3,13.71,468309.3,227711.6,240597.7,2692.3,6.4,9.1,8846.3,57000.7,93.696
은평구,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46535.0,8130.0,9185.0,6987.0,2703.0,4284.0,851.0,299.0,552.0,14439.0,6110.0,8329.0,1023.0,551.0,472.0,5920.0,1082.0,1154.0,1104.0,1147.0,23.0,33.38,7.05,16.47,18.65,466243.0,225813.0,240430.0,2095.0,4.7,10.27,10264.0,55045.0,97.645
은평구,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48888.0,8202.0,9050.0,7428.0,2836.0,4592.0,907.0,337.0,570.0,15721.0,6631.0,9090.0,1062.0,562.0,500.0,6518.0,1335.0,1459.0,1443.0,1661.0,31.0,36.35,6.89,16.09,20.72,462552.0,223452.0,239100.0,2353.0,5.1,10.49,10812.0,52187.0,99.086
은평구,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52814.0,8560.0,9366.0,8711.0,3320.0,5391.0,907.0,340.0,567.0,16770.0,7017.0,9753.0,1037.0,556.0,481.0,7463.0,1546.0,1657.0,1581.0,2060.0,28.0,32.25,4.22,11.74,23.28,461530.0,222076.0,239454.0,3926.0,8.0,11.44,11596.0,49813.0,99.466
은평구,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57853.0,9112.0,9922.0,9637.0,3617.0,6020.0,1013.0,385.0,628.0,18922.0,7849.0,11073.0,990.0,524.0,466.0,8257.0,1942.0,1914.0,1845.0,2463.0,30.0,9.14,5.88,19.07,26.78,463102.0,221828.0,241274.0,5039.0,9.5,12.51,12794.0,47781.0,100.0
은평구,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62447.0,9265.0,9985.0,11401.0,4244.0,7157.0,1069.0,389.0,680.0,20808.0,8598.0,12210.0,1184.0,674.0,510.0,8735.0,2244.0,2005.0,1990.0,2885.0,33.0,9.89,4.45,6.14,30.82,457385.0,218155.0,239230.0,4594.0,7.9,13.65,13955.0,45280.0,102.5
은평구,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65769.0,9423.0,9992.0,12755.0,4683.0,8072.0,1162.0,424.0,738.0,22092.0,9092.0,13000.0,1188.0,651.0,537.0,9157.0,2460.0,2161.0,2019.0,3257.0,36.0,13.75,3.13,8.39,35.02,454649.0,216315.0,238334.0,3322.0,5.3,14.47,15054.0,42981.0,107.72
은평구,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68850.0,9434.0,9950.0,13983.0,5150.0,8833.0,1194.0,456.0,738.0,23074.0,9425.0,13649.0,1312.0,735.0,577.0,9903.0,2723.0,2307.0,2152.0,3546.0,29.0,15.04,2.69,6.59,39.56,452988.0,214646.0,238342.0,3081.0,4.7,14.87,16250.0,41081.0,111.59
종로구,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20828.9,5926.7,5758.2,2129.9,933.2,1196.7,670.7,214.1,456.6,2543.4,1073.7,1469.7,898.0,447.6,450.4,2901.9,129.3,273.3,319.0,49.2,13.9,56.14,5.36,11.53,12.77,164932.3,81527.0,83405.3,680.5,3.5,13.21,3015.9,16597.9,89.257
종로구,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21754.7,5898.1,5756.7,2382.1,1028.3,1353.9,729.0,242.9,486.1,2764.9,1171.3,1593.6,900.4,452.1,448.3,3323.4,202.4,303.6,338.7,129.0,14.7,60.18,5.2,11.02,16.63,162778.1,80154.0,82624.1,721.8,3.5,13.9,3246.8,15923.5,91.477
종로구,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22680.4,5869.6,5755.3,2634.3,1123.3,1511.0,787.3,271.6,515.7,2986.4,1268.9,1717.6,902.7,456.6,446.1,3744.9,275.4,334.0,358.4,208.7,15.4,64.22,5.05,10.52,20.48,160624.0,78781.0,81843.0,763.1,3.6,14.6,3477.7,15249.1,93.696
종로구,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23638.0,5565.0,5669.0,2992.0,1282.0,1710.0,887.0,315.0,572.0,3279.0,1407.0,1872.0,868.0,444.0,424.0,4378.0,375.0,378.0,360.0,322.0,14.0,59.01,4.62,9.78,26.51,157277.0,76670.0,80607.0,803.0,3.5,14.96,3822.0,14416.0,97.645
종로구,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25326.0,6367.0,6038.0,3014.0,1227.0,1787.0,877.0,314.0,563.0,3363.0,1442.0,1921.0,974.0,517.0,457.0,4693.0,398.0,401.0,411.0,362.0,19.0,64.54,4.02,9.49,28.14,157967.0,77147.0,80820.0,1688.0,7.1,16.34,3912.0,13904.0,99.086
종로구,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24671.0,5653.0,5701.0,3336.0,1409.0,1927.0,927.0,333.0,594.0,3476.0,1468.0,2008.0,925.0,443.0,482.0,4653.0,482.0,402.0,412.0,426.0,17.0,115.5,6.17,10.54,30.47,154969.0,74880.0,80089.0,-655.0,-2.6,16.31,4072.0,13364.0,99.466
종로구,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25983.0,5611.0,5597.0,3691.0,1514.0,2177.0,1009.0,397.0,612.0,3993.0,1696.0,2297.0,849.0,456.0,393.0,5233.0,566.0,432.0,450.0,482.0,19.0,67.53,4.12,6.9,34.31,151291.0,73062.0,78229.0,1312.0,5.3,17.46,4350.0,12679.0,100.0
종로구,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27308.0,5661.0,5629.0,3952.0,1631.0,2321.0,1110.0,447.0,663.0,4197.0,1811.0,2386.0,916.0,487.0,429.0,5843.0,646.0,505.0,476.0,626.0,20.0,87.16,4.22,8.09,39.02,148857.0,71367.0,77490.0,1325.0,5.1,18.51,4650.0,11918.0,102.5
종로구,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28424.0,5669.0,5722.0,4099.0,1644.0,2455.0,1135.0,434.0,701.0,4353.0,1876.0,2477.0,932.0,477.0,455.0,6514.0,718.0,527.0,466.0,705.0,22.0,59.31,4.4,7.33,43.47,147512.0,70318.0,77194.0,1116.0,4.1,19.44,4834.0,11121.0,107.72
종로구,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29334.0,5761.0,5890.0,4417.0,1817.0,2600.0,1198.0,465.0,733.0,4446.0,1914.0,2532.0,921.0,498.0,423.0,6701.0,789.0,543.0,486.0,771.0,18.0,109.66,3.61,7.31,49.43,146179.0,69579.0,76600.0,910.0,3.2,18.65,5170.0,10459.0,111.59
중구,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15762.2,3436.6,3947.9,3813.4,1668.0,2145.4,252.4,127.3,125.1,1382.0,693.1,688.9,891.7,470.1,421.6,2038.1,143.4,127.5,240.7,65.3,9.4,109.9,5.52,12.56,11.66,131223.9,64469.4,66754.5,-533.6,-1.0,12.27,2344.7,12808.4,89.257
중구,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17038.7,3443.7,3875.2,4358.8,1873.6,2485.2,271.4,132.6,138.8,1608.9,795.3,813.6,876.1,465.0,411.1,2604.7,229.4,199.0,281.5,165.9,9.9,104.82,5.43,12.44,16.91,130699.4,64013.9,66685.5,-239.4,0.1,13.27,2650.1,12326.9,91.477
중구,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18315.1,3450.7,3802.4,4904.1,2079.1,2825.0,290.3,137.9,152.4,1835.9,897.6,938.3,860.4,459.9,400.6,3171.3,315.3,270.4,322.3,266.6,10.4,99.73,5.35,12.32,22.15,130174.9,63558.4,66616.4,54.9,1.2,14.27,2955.6,11845.4,93.696
중구,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20164.0,3475.0,3706.0,5673.0,2384.0,3289.0,301.0,142.0,159.0,2102.0,1027.0,1075.0,854.0,452.0,402.0,4053.0,404.0,353.0,364.0,389.0,9.0,125.06,5.29,11.02,30.16,127896.0,62195.0,65701.0,493.0,2.5,15.4,3410.0,11306.0,97.645
중구,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20803.0,3486.0,3675.0,5875.0,2418.0,3457.0,337.0,152.0,185.0,2312.0,1123.0,1189.0,837.0,461.0,376.0,4281.0,460.0,407.0,402.0,470.0,13.0,57.78,5.41,13.78,32.6,129797.0,62975.0,66822.0,639.0,3.2,16.16,3547.0,10879.0,99.086
중구,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22078.0,3517.0,3652.0,6589.0,2738.0,3851.0,345.0,146.0,199.0,2450.0,1176.0,1274.0,825.0,447.0,378.0,4700.0,550.0,476.0,429.0,544.0,12.0,50.34,5.44,12.41,35.65,130957.0,63406.0,67551.0,1275.0,6.1,17.48,3759.0,10543.0,99.466
중구,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22818.0,3502.0,3540.0,6871.0,2843.0,4028.0,375.0,171.0,204.0,2759.0,1295.0,1464.0,798.0,450.0,348.0,4973.0,679.0,554.0,501.0,646.0,13.0,81.35,4.56,11.44,41.05,128744.0,62147.0,66597.0,740.0,3.4,18.22,4075.0,9928.0,100.0
중구,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24544.0,3374.0,3388.0,7582.0,3063.0,4519.0,388.0,162.0,226.0,2929.0,1352.0,1577.0,745.0,419.0,326.0,6138.0,818.0,629.0,536.0,770.0,14.0,132.25,3.6,9.89,47.68,126310.0,60657.0,65653.0,1726.0,7.6,19.24,4459.0,9352.0,102.5
중구,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25247.0,3257.0,3162.0,7983.0,3173.0,4810.0,384.0,158.0,226.0,3154.0,1505.0,1649.0,700.0,378.0,322.0,6607.0,836.0,704.0,567.0,896.0,15.0,60.45,6.08,12.98,53.89,125257.0,59795.0,65462.0,703.0,2.9,19.74,4797.0,8901.0,107.72
